id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
1606,17298.wav,17298_augmented_spd_nse.wav,14.8001,15.7774,True,0.9381,False,True,False,AugmentationType.SPEED|NOISE
1607,17298.wav,17298_augmented_pch_msk.wav,14.8001,14.8001,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1608,17302.wav,17302_augmented_spd_nse.wav,17.424,17.3786,True,1.0026,False,False,False,AugmentationType.SPEED|NOISE
1609,17302.wav,17302_augmented_pch_msk.wav,17.424,17.424,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1610,17303.wav,17303_augmented_spd_nse.wav,15.4827,14.8626,True,1.0417,False,True,False,AugmentationType.SPEED|NOISE
1611,17303.wav,17303_augmented_pch_msk.wav,15.4827,15.4827,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1612,17305.wav,17305_augmented_spd_nse.wav,13.2854,13.0972,True,1.0144,False,False,False,AugmentationType.SPEED|NOISE
1613,17305.wav,17305_augmented_pch_msk.wav,13.2854,13.2854,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1614,17307.wav,17307_augmented_spd_nse.wav,15.3654,16.7286,True,0.9185,False,True,False,AugmentationType.SPEED|NOISE
1615,17307.wav,17307_augmented_pch_msk.wav,15.3654,15.3654,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1616,17309.wav,17309_augmented_spd_nse.wav,9.4,8.7976,True,1.0685,False,False,False,AugmentationType.SPEED|NOISE
1617,17309.wav,17309_augmented_pch_msk.wav,9.4,9.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1618,17316.wav,17316_augmented_spd_nse.wav,16.11,15.5562,True,1.0356,False,False,False,AugmentationType.SPEED|NOISE
1619,17316.wav,17316_augmented_pch_msk.wav,16.11,16.11,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1620,17319.wav,17319_augmented_spd_nse.wav,11.6,10.6883,True,1.0853,False,False,False,AugmentationType.SPEED|NOISE
1621,17319.wav,17319_augmented_pch_msk.wav,11.6,11.6,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1622,17331.wav,17331_augmented_spd_nse.wav,18.2347,19.232,True,0.9481,False,True,False,AugmentationType.SPEED|NOISE
1623,17331.wav,17331_augmented_pch_msk.wav,18.2347,18.2347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1624,17361.wav,17361_augmented_spd_nse.wav,19.2054,18.5995,True,1.0326,False,True,False,AugmentationType.SPEED|NOISE
1625,17361.wav,17361_augmented_pch_msk.wav,19.2054,19.2054,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1626,17366.wav,17366_augmented_spd_nse.wav,5.6267,5.5648,True,1.0111,False,True,False,AugmentationType.SPEED|NOISE
1627,17366.wav,17366_augmented_pch_msk.wav,5.6267,5.6267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1628,17368.wav,17368_augmented_spd_nse.wav,14.992,14.8519,True,1.0094,False,True,False,AugmentationType.SPEED|NOISE
1629,17368.wav,17368_augmented_pch_msk.wav,14.992,14.992,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1630,17419.wav,17419_augmented_spd_nse.wav,18.3,20.3067,True,0.9012,False,True,False,AugmentationType.SPEED|NOISE
1631,17419.wav,17419_augmented_pch_msk.wav,18.3,18.3,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1632,17436.wav,17436_augmented_spd_nse.wav,11.2374,11.7008,True,0.9604,False,False,False,AugmentationType.SPEED|NOISE
1633,17436.wav,17436_augmented_pch_msk.wav,11.2374,11.2374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1634,17476.wav,17476_augmented_spd_nse.wav,14.3201,13.2549,True,1.0804,False,True,False,AugmentationType.SPEED|NOISE
1635,17476.wav,17476_augmented_pch_msk.wav,14.3201,14.3201,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1636,17496.wav,17496_augmented_spd_nse.wav,12.208,13.5137,True,0.9034,False,False,False,AugmentationType.SPEED|NOISE
1637,17496.wav,17496_augmented_pch_msk.wav,12.208,12.208,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1638,17500.wav,17500_augmented_spd_nse.wav,12.38,12.3499,True,1.0024,False,False,False,AugmentationType.SPEED|NOISE
1639,17500.wav,17500_augmented_pch_msk.wav,12.38,12.38,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1640,17501.wav,17501_augmented_spd_nse.wav,14.562,14.7964,True,0.9842,False,True,False,AugmentationType.SPEED|NOISE
1641,17501.wav,17501_augmented_pch_msk.wav,14.562,14.562,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1642,17517.wav,17517_augmented_spd_nse.wav,14.8,16.2512,True,0.9107,False,True,False,AugmentationType.SPEED|NOISE
1643,17517.wav,17517_augmented_pch_msk.wav,14.8,14.8,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1644,17569.wav,17569_augmented_spd_nse.wav,6.0641,6.6109,True,0.9173,False,True,False,AugmentationType.SPEED|NOISE
1645,17569.wav,17569_augmented_pch_msk.wav,6.0641,6.0641,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1646,17586.wav,17586_augmented_spd_nse.wav,9.12,8.8535,True,1.0301,False,True,False,AugmentationType.SPEED|NOISE
1647,17586.wav,17586_augmented_pch_msk.wav,9.12,9.12,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1648,17591.wav,17591_augmented_spd_nse.wav,15.51,15.1982,True,1.0205,False,True,False,AugmentationType.SPEED|NOISE
1649,17591.wav,17591_augmented_pch_msk.wav,15.51,15.51,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1650,17610.wav,17610_augmented_spd_nse.wav,5.42,4.9607,True,1.0926,False,True,False,AugmentationType.SPEED|NOISE
1651,17610.wav,17610_augmented_pch_msk.wav,5.42,5.42,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1652,17614.wav,17614_augmented_spd_nse.wav,16.2827,15.1882,True,1.0721,False,True,False,AugmentationType.SPEED|NOISE
1653,17614.wav,17614_augmented_pch_msk.wav,16.2827,16.2827,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1654,17644.wav,17644_augmented_spd_nse.wav,11.2694,11.7362,True,0.9602,False,True,False,AugmentationType.SPEED|NOISE
1655,17644.wav,17644_augmented_pch_msk.wav,11.2694,11.2694,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1656,17648.wav,17648_augmented_spd_nse.wav,13.8614,13.7867,True,1.0054,False,False,False,AugmentationType.SPEED|NOISE
1657,17648.wav,17648_augmented_pch_msk.wav,13.8614,13.8614,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1658,17652.wav,17652_augmented_spd_nse.wav,12.1761,11.9946,True,1.0151,False,True,False,AugmentationType.SPEED|NOISE
1659,17652.wav,17652_augmented_pch_msk.wav,12.1761,12.1761,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1660,17733.wav,17733_augmented_spd_nse.wav,17.136,16.4718,True,1.0403,False,True,False,AugmentationType.SPEED|NOISE
1661,17733.wav,17733_augmented_pch_msk.wav,17.136,17.136,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1662,17738.wav,17738_augmented_spd_nse.wav,8.3467,8.5074,True,0.9811,False,False,False,AugmentationType.SPEED|NOISE
1663,17738.wav,17738_augmented_pch_msk.wav,8.3467,8.3467,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1664,17739.wav,17739_augmented_spd_nse.wav,12.1974,11.3916,True,1.0707,False,True,False,AugmentationType.SPEED|NOISE
1665,17739.wav,17739_augmented_pch_msk.wav,12.1974,12.1974,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1666,17776.wav,17776_augmented_spd_nse.wav,18.9707,20.6827,True,0.9172,False,True,False,AugmentationType.SPEED|NOISE
1667,17776.wav,17776_augmented_pch_msk.wav,18.9707,18.9707,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1668,17798.wav,17798_augmented_spd_nse.wav,19.8774,18.3375,True,1.084,False,False,False,AugmentationType.SPEED|NOISE
1669,17798.wav,17798_augmented_pch_msk.wav,19.8774,19.8774,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1670,17817.wav,17817_augmented_spd_nse.wav,16.8161,15.8718,True,1.0595,False,True,False,AugmentationType.SPEED|NOISE
1671,17817.wav,17817_augmented_pch_msk.wav,16.8161,16.8161,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1672,17820.wav,17820_augmented_spd_nse.wav,10.6187,10.4268,True,1.0184,False,True,False,AugmentationType.SPEED|NOISE
1673,17820.wav,17820_augmented_pch_msk.wav,10.6187,10.6187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1674,17836.wav,17836_augmented_spd_nse.wav,8.73,8.6606,True,1.008,False,True,False,AugmentationType.SPEED|NOISE
1675,17836.wav,17836_augmented_pch_msk.wav,8.73,8.73,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1676,17863.wav,17863_augmented_spd_nse.wav,18.704,19.1607,True,0.9762,False,False,False,AugmentationType.SPEED|NOISE
1677,17863.wav,17863_augmented_pch_msk.wav,18.704,18.704,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1678,17871.wav,17871_augmented_spd_nse.wav,7.3227,7.8422,True,0.9338,False,True,False,AugmentationType.SPEED|NOISE
1679,17871.wav,17871_augmented_pch_msk.wav,7.3227,7.3227,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1680,17872.wav,17872_augmented_spd_nse.wav,18.512,19.9218,True,0.9292,False,True,False,AugmentationType.SPEED|NOISE
1681,17872.wav,17872_augmented_pch_msk.wav,18.512,18.512,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1682,17895.wav,17895_augmented_spd_nse.wav,15.6427,16.4367,True,0.9517,False,True,False,AugmentationType.SPEED|NOISE
1683,17895.wav,17895_augmented_pch_msk.wav,15.6427,15.6427,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1684,17916.wav,17916_augmented_spd_nse.wav,13.1467,12.8086,True,1.0264,False,True,False,AugmentationType.SPEED|NOISE
1685,17916.wav,17916_augmented_pch_msk.wav,13.1467,13.1467,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1686,17952.wav,17952_augmented_spd_nse.wav,11.4934,11.725,True,0.9802,False,True,False,AugmentationType.SPEED|NOISE
1687,17952.wav,17952_augmented_pch_msk.wav,11.4934,11.4934,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1688,17959.wav,17959_augmented_spd_nse.wav,17.1574,16.177,True,1.0606,False,True,False,AugmentationType.SPEED|NOISE
1689,17959.wav,17959_augmented_pch_msk.wav,17.1574,17.1574,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1690,17968.wav,17968_augmented_spd_nse.wav,6.8961,6.9378,True,0.994,False,True,False,AugmentationType.SPEED|NOISE
1691,17968.wav,17968_augmented_pch_msk.wav,6.8961,6.8961,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1692,17972.wav,17972_augmented_spd_nse.wav,3.1947,2.9541,True,1.0814,False,True,False,AugmentationType.SPEED|NOISE
1693,17972.wav,17972_augmented_pch_msk.wav,3.1947,3.1947,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1694,17974.wav,17974_augmented_spd_nse.wav,15.54,14.7071,True,1.0566,False,False,False,AugmentationType.SPEED|NOISE
1695,17974.wav,17974_augmented_pch_msk.wav,15.54,15.54,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1696,18030.wav,18030_augmented_spd_nse.wav,16.88,18.4585,True,0.9145,False,False,False,AugmentationType.SPEED|NOISE
1697,18030.wav,18030_augmented_pch_msk.wav,16.88,16.88,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1698,18037.wav,18037_augmented_spd_nse.wav,18.704,17.8169,True,1.0498,False,False,False,AugmentationType.SPEED|NOISE
1699,18037.wav,18037_augmented_pch_msk.wav,18.704,18.704,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1700,18041.wav,18041_augmented_spd_nse.wav,4.28,4.1665,True,1.0272,False,True,False,AugmentationType.SPEED|NOISE
1701,18041.wav,18041_augmented_pch_msk.wav,4.28,4.28,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1702,18060.wav,18060_augmented_spd_nse.wav,19.696,19.9142,True,0.989,False,False,False,AugmentationType.SPEED|NOISE
1703,18060.wav,18060_augmented_pch_msk.wav,19.696,19.696,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1704,18080.wav,18080_augmented_spd_nse.wav,7.1135,7.2349,True,0.9832,False,True,False,AugmentationType.SPEED|NOISE
1705,18080.wav,18080_augmented_pch_msk.wav,7.1135,7.1135,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1706,18106.wav,18106_augmented_spd_nse.wav,18.1067,17.5746,True,1.0303,False,False,False,AugmentationType.SPEED|NOISE
1707,18106.wav,18106_augmented_pch_msk.wav,18.1067,18.1067,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1708,18143.wav,18143_augmented_spd_nse.wav,12.7535,13.1763,True,0.9679,False,False,False,AugmentationType.SPEED|NOISE
1709,18143.wav,18143_augmented_pch_msk.wav,12.7535,12.7535,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1710,18145.wav,18145_augmented_spd_nse.wav,19.2374,20.5394,True,0.9366,False,True,False,AugmentationType.SPEED|NOISE
1711,18145.wav,18145_augmented_pch_msk.wav,19.2374,19.2374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1712,18149.wav,18149_augmented_spd_nse.wav,19.0987,17.9835,True,1.062,False,False,False,AugmentationType.SPEED|NOISE
1713,18149.wav,18149_augmented_pch_msk.wav,19.0987,19.0987,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1714,18151.wav,18151_augmented_spd_nse.wav,17.7014,19.0564,True,0.9289,False,True,False,AugmentationType.SPEED|NOISE
1715,18151.wav,18151_augmented_pch_msk.wav,17.7014,17.7014,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1716,18167.wav,18167_augmented_spd_nse.wav,15.9414,14.723,True,1.0828,False,False,False,AugmentationType.SPEED|NOISE
1717,18167.wav,18167_augmented_pch_msk.wav,15.9414,15.9414,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1718,18184.wav,18184_augmented_spd_nse.wav,18.96,19.746,True,0.9602,False,True,False,AugmentationType.SPEED|NOISE
1719,18184.wav,18184_augmented_pch_msk.wav,18.96,18.96,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1720,18220.wav,18220_augmented_spd_nse.wav,17.8187,17.7007,True,1.0067,False,True,False,AugmentationType.SPEED|NOISE
1721,18220.wav,18220_augmented_pch_msk.wav,17.8187,17.8187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1722,18223.wav,18223_augmented_spd_nse.wav,16.3787,15.4405,True,1.0608,False,True,False,AugmentationType.SPEED|NOISE
1723,18223.wav,18223_augmented_pch_msk.wav,16.3787,16.3787,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1724,18235.wav,18235_augmented_spd_nse.wav,14.2027,15.4479,True,0.9194,False,True,False,AugmentationType.SPEED|NOISE
1725,18235.wav,18235_augmented_pch_msk.wav,14.2027,14.2027,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1726,18244.wav,18244_augmented_spd_nse.wav,16.8587,16.4647,True,1.0239,False,True,False,AugmentationType.SPEED|NOISE
1727,18244.wav,18244_augmented_pch_msk.wav,16.8587,16.8587,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1728,18255.wav,18255_augmented_spd_nse.wav,17.36,17.7919,True,0.9757,False,True,False,AugmentationType.SPEED|NOISE
1729,18255.wav,18255_augmented_pch_msk.wav,17.36,17.36,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1730,18258.wav,18258_augmented_spd_nse.wav,7.63,7.2787,True,1.0483,False,True,False,AugmentationType.SPEED|NOISE
1731,18258.wav,18258_augmented_pch_msk.wav,7.63,7.63,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1732,18263.wav,18263_augmented_spd_nse.wav,15.7387,16.0992,True,0.9776,False,True,False,AugmentationType.SPEED|NOISE
1733,18263.wav,18263_augmented_pch_msk.wav,15.7387,15.7387,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1734,18264.wav,18264_augmented_spd_nse.wav,18.15,18.3385,True,0.9897,False,True,False,AugmentationType.SPEED|NOISE
1735,18264.wav,18264_augmented_pch_msk.wav,18.15,18.15,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1736,18271.wav,18271_augmented_spd_nse.wav,5.7121,6.319,True,0.904,False,False,False,AugmentationType.SPEED|NOISE
1737,18271.wav,18271_augmented_pch_msk.wav,5.7121,5.7121,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1738,18297.wav,18297_augmented_spd_nse.wav,17.1254,16.7128,True,1.0247,False,True,False,AugmentationType.SPEED|NOISE
1739,18297.wav,18297_augmented_pch_msk.wav,17.1254,17.1254,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1740,18298.wav,18298_augmented_spd_nse.wav,13.01,14.0188,True,0.928,False,True,False,AugmentationType.SPEED|NOISE
1741,18298.wav,18298_augmented_pch_msk.wav,13.01,13.01,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1742,18311.wav,18311_augmented_spd_nse.wav,13.1254,12.0229,True,1.0917,False,False,False,AugmentationType.SPEED|NOISE
1743,18311.wav,18311_augmented_pch_msk.wav,13.1254,13.1254,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1744,18314.wav,18314_augmented_spd_nse.wav,14.9067,15.4132,True,0.9671,False,True,False,AugmentationType.SPEED|NOISE
1745,18314.wav,18314_augmented_pch_msk.wav,14.9067,14.9067,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1746,18326.wav,18326_augmented_spd_nse.wav,12.528,12.1822,True,1.0284,False,True,False,AugmentationType.SPEED|NOISE
1747,18326.wav,18326_augmented_pch_msk.wav,12.528,12.528,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1748,18365.wav,18365_augmented_spd_nse.wav,16.62,18.2481,True,0.9108,False,True,False,AugmentationType.SPEED|NOISE
1749,18365.wav,18365_augmented_pch_msk.wav,16.62,16.62,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1750,18387.wav,18387_augmented_spd_nse.wav,16.2507,15.7425,True,1.0323,False,False,False,AugmentationType.SPEED|NOISE
1751,18387.wav,18387_augmented_pch_msk.wav,16.2507,16.2507,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1752,18403.wav,18403_augmented_spd_nse.wav,11.7707,11.3708,True,1.0352,False,True,False,AugmentationType.SPEED|NOISE
1753,18403.wav,18403_augmented_pch_msk.wav,11.7707,11.7707,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1754,18430.wav,18430_augmented_spd_nse.wav,13.4347,13.8133,True,0.9726,False,True,False,AugmentationType.SPEED|NOISE
1755,18430.wav,18430_augmented_pch_msk.wav,13.4347,13.4347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1756,18433.wav,18433_augmented_spd_nse.wav,18.736,18.9486,True,0.9888,False,True,False,AugmentationType.SPEED|NOISE
1757,18433.wav,18433_augmented_pch_msk.wav,18.736,18.736,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1758,18435.wav,18435_augmented_spd_nse.wav,18.3627,18.1106,True,1.0139,False,False,False,AugmentationType.SPEED|NOISE
1759,18435.wav,18435_augmented_pch_msk.wav,18.3627,18.3627,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1760,18449.wav,18449_augmented_spd_nse.wav,18.24,19.2223,True,0.9489,False,True,False,AugmentationType.SPEED|NOISE
1761,18449.wav,18449_augmented_pch_msk.wav,18.24,18.24,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1762,18456.wav,18456_augmented_spd_nse.wav,12.95,12.1297,True,1.0676,False,True,False,AugmentationType.SPEED|NOISE
1763,18456.wav,18456_augmented_pch_msk.wav,12.95,12.95,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1764,18464.wav,18464_augmented_spd_nse.wav,18.0107,17.9004,True,1.0062,False,False,False,AugmentationType.SPEED|NOISE
1765,18464.wav,18464_augmented_pch_msk.wav,18.0107,18.0107,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1766,18477.wav,18477_augmented_spd_nse.wav,18.672,18.3023,True,1.0202,False,True,False,AugmentationType.SPEED|NOISE
1767,18477.wav,18477_augmented_pch_msk.wav,18.672,18.672,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1768,18504.wav,18504_augmented_spd_nse.wav,10.8214,11.5818,True,0.9343,False,False,False,AugmentationType.SPEED|NOISE
1769,18504.wav,18504_augmented_pch_msk.wav,10.8214,10.8214,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1770,18529.wav,18529_augmented_spd_nse.wav,14.3094,15.275,True,0.9368,False,True,False,AugmentationType.SPEED|NOISE
1771,18529.wav,18529_augmented_pch_msk.wav,14.3094,14.3094,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1772,18550.wav,18550_augmented_spd_nse.wav,18.4267,18.6329,True,0.9889,False,True,False,AugmentationType.SPEED|NOISE
1773,18550.wav,18550_augmented_pch_msk.wav,18.4267,18.4267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1774,18582.wav,18582_augmented_spd_nse.wav,18.2467,19.3479,True,0.9431,False,True,False,AugmentationType.SPEED|NOISE
1775,18582.wav,18582_augmented_pch_msk.wav,18.2467,18.2467,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1776,18613.wav,18613_augmented_spd_nse.wav,12.4107,12.9388,True,0.9592,False,True,False,AugmentationType.SPEED|NOISE
1777,18613.wav,18613_augmented_pch_msk.wav,12.4107,12.4107,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1778,18668.wav,18668_augmented_spd_nse.wav,19.4827,20.7067,True,0.9409,False,True,False,AugmentationType.SPEED|NOISE
1779,18668.wav,18668_augmented_pch_msk.wav,19.4827,19.4827,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1780,18682.wav,18682_augmented_spd_nse.wav,11.8773,11.2124,True,1.0593,False,False,False,AugmentationType.SPEED|NOISE
1781,18682.wav,18682_augmented_pch_msk.wav,11.8773,11.8773,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1782,18700.wav,18700_augmented_spd_nse.wav,17.1574,18.2401,True,0.9406,False,True,False,AugmentationType.SPEED|NOISE
1783,18700.wav,18700_augmented_pch_msk.wav,17.1574,17.1574,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1784,18712.wav,18712_augmented_spd_nse.wav,18.4374,16.8726,True,1.0927,False,True,False,AugmentationType.SPEED|NOISE
1785,18712.wav,18712_augmented_pch_msk.wav,18.4374,18.4374,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1786,18735.wav,18735_augmented_spd_nse.wav,10.4907,9.6003,True,1.0928,False,True,False,AugmentationType.SPEED|NOISE
1787,18735.wav,18735_augmented_pch_msk.wav,10.4907,10.4907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1788,18751.wav,18751_augmented_spd_nse.wav,17.43,19.0984,True,0.9126,False,False,False,AugmentationType.SPEED|NOISE
1789,18751.wav,18751_augmented_pch_msk.wav,17.43,17.43,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1790,18755.wav,18755_augmented_spd_nse.wav,5.1,4.9466,True,1.031,False,False,False,AugmentationType.SPEED|NOISE
1791,18755.wav,18755_augmented_pch_msk.wav,5.1,5.1,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1792,18757.wav,18757_augmented_spd_nse.wav,17.6694,18.9914,True,0.9304,False,False,False,AugmentationType.SPEED|NOISE
1793,18757.wav,18757_augmented_pch_msk.wav,17.6694,17.6694,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1794,18758.wav,18758_augmented_spd_nse.wav,10.3094,9.3869,True,1.0983,False,True,False,AugmentationType.SPEED|NOISE
1795,18758.wav,18758_augmented_pch_msk.wav,10.3094,10.3094,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1796,18778.wav,18778_augmented_spd_nse.wav,10.608,11.1292,True,0.9532,False,True,False,AugmentationType.SPEED|NOISE
1797,18778.wav,18778_augmented_pch_msk.wav,10.608,10.608,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1798,18788.wav,18788_augmented_spd_nse.wav,12.4107,11.743,True,1.0569,False,True,False,AugmentationType.SPEED|NOISE
1799,18788.wav,18788_augmented_pch_msk.wav,12.4107,12.4107,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1800,18800.wav,18800_augmented_spd_nse.wav,12.85,13.9029,True,0.9243,False,True,False,AugmentationType.SPEED|NOISE
1801,18800.wav,18800_augmented_pch_msk.wav,12.85,12.85,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1802,18807.wav,18807_augmented_spd_nse.wav,9.86,10.4879,True,0.9401,False,True,False,AugmentationType.SPEED|NOISE
1803,18807.wav,18807_augmented_pch_msk.wav,9.86,9.86,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1804,18818.wav,18818_augmented_spd_nse.wav,13.1467,13.5576,True,0.9697,False,False,False,AugmentationType.SPEED|NOISE
1805,18818.wav,18818_augmented_pch_msk.wav,13.1467,13.1467,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1806,18830.wav,18830_augmented_spd_nse.wav,7.8847,8.3586,True,0.9433,False,True,False,AugmentationType.SPEED|NOISE
1807,18830.wav,18830_augmented_pch_msk.wav,7.8847,7.8847,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1808,18836.wav,18836_augmented_spd_nse.wav,19.4614,20.4649,True,0.951,False,True,False,AugmentationType.SPEED|NOISE
1809,18836.wav,18836_augmented_pch_msk.wav,19.4614,19.4614,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1810,18839.wav,18839_augmented_spd_nse.wav,14.32,15.4384,True,0.9276,False,True,False,AugmentationType.SPEED|NOISE
1811,18839.wav,18839_augmented_pch_msk.wav,14.32,14.32,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1812,18864.wav,18864_augmented_spd_nse.wav,3.83,3.8228,True,1.0019,False,False,False,AugmentationType.SPEED|NOISE
1813,18864.wav,18864_augmented_pch_msk.wav,3.83,3.83,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1814,18869.wav,18869_augmented_spd_nse.wav,5.264,5.1383,True,1.0245,False,True,False,AugmentationType.SPEED|NOISE
1815,18869.wav,18869_augmented_pch_msk.wav,5.264,5.264,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1816,18875.wav,18875_augmented_spd_nse.wav,7.9947,7.2754,True,1.0989,False,True,False,AugmentationType.SPEED|NOISE
1817,18875.wav,18875_augmented_pch_msk.wav,7.9947,7.9947,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1818,18878.wav,18878_augmented_spd_nse.wav,10.1707,9.9787,True,1.0192,False,True,False,AugmentationType.SPEED|NOISE
